,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
157,"Tran Tran","Sfera Ebbasta",36689,https://open.spotify.com/track/3cGuiySfwJPXqvE15OiEEg
158,"Shape of You","Ed Sheeran",36514,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
159,"Lo Sai Che Ci Penso",Gemitaiz,36393,https://open.spotify.com/track/6qE4ocLpaSUkWYrcpbPN7Z
160,Greatest,Eminem,36297,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
161,Ulalala,"Achille Lauro",35969,https://open.spotify.com/track/2NTxalkIR7Yz1nl5iIFWAz
162,"Me Dijeron",Ozuna,35882,https://open.spotify.com/track/17UUYZ290omPaJY4wKeyHh
163,"Gli occhi della tigre",Nayt,35865,https://open.spotify.com/track/0eczHniJguffShMNltOqMo
164,"Burn Out (feat. Dewain Whitmore)","Martin Garrix",35784,https://open.spotify.com/track/7IWTIkiWGWNQyYfOLdMrGD
165,"Le luci della città",Coez,35506,https://open.spotify.com/track/381VH1JFj9q08V1OMlPU5m
166,"Wave (feat. Sfera Ebbasta)",DrefGold,35504,https://open.spotify.com/track/5ciHzpOz553VNdCcXOsJ0o
167,"rockstar (feat. 21 Savage)","Post Malone",35012,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
168,"Malibu (feat. Gemitaiz)","Carl Brave",34963,https://open.spotify.com/track/5S2Bshrq6Bh4zHZoXkUtvf
169,Booster,DrefGold,34958,https://open.spotify.com/track/6m1rkw3TQ5xTB0sPbXEF2o
170,"Portami con te",Boomdabash,34851,https://open.spotify.com/track/2S5H2pKuM6lgLC00VVKCZD
171,"Lungomare Latino (feat. Willy William)","Gue Pequeno",34776,https://open.spotify.com/track/1EAVKixhDeqqLNtwnpwx1B
172,"Centro (feat. Coez)",Madman,34728,https://open.spotify.com/track/6DGl9TtxYTpMFrmZa1mwEz
173,Missili,"Frah Quintale",34623,https://open.spotify.com/track/5dcyltc1ataieXIeTqhH3t
174,"Jocelyn Flores",XXXTENTACION,34599,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
175,"Machika - Remix","J Balvin",34488,https://open.spotify.com/track/1lBqTGQ0nX1JeA2m7T51ux
176,"Tosse (La Fine)",Ernia,34356,https://open.spotify.com/track/3ir14qy7He4YCZVnzG7giJ
177,"Paradise Lost",Gemitaiz,34233,https://open.spotify.com/track/1o3hgrxrtzKjsF36oLtook
178,Vabbene,"Capo Plaza",34223,https://open.spotify.com/track/5n9Ss9tXZEy5Z18BxYm8KW
179,"Casa Mia (feat. Luchè & Capo Plaza)","Noyz Narcos",34024,https://open.spotify.com/track/6NnO2rbViEDhX6wewADukc
180,Kamikaze,Eminem,33999,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
181,"Whatever It Takes","Imagine Dragons",33670,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb
182,"Camel Blu (feat. Giorgio Poi)","Carl Brave",33573,https://open.spotify.com/track/0YdCTQIqZVUUfmqjaM9qvR
183,"Chapeau (feat. Frah Quintale)","Carl Brave",33361,https://open.spotify.com/track/4qB5WfP7AzwPzU4OddDm4b
184,Cratere,"Frah Quintale",32452,https://open.spotify.com/track/3XwbooLtQMxO18LHNQtUT6
185,"Bum Bum Tam Tam","MC Fioti",32361,https://open.spotify.com/track/6k2900NjJeVqZM55G3Danu
186,Unica,Ozuna,32006,https://open.spotify.com/track/33b2wX9d0kxqxhi7lcsC1A
187,Alleluja,Highsnob,31769,https://open.spotify.com/track/512LcDe2LJq2rNlb5R0E7s
188,Criminal,"Natti Natasha",31407,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
189,"Quelli Che Restano",Elisa,31367,https://open.spotify.com/track/2nZRSkfhYebKaKeR9gu3Kv
190,Riccione,Thegiornalisti,31269,https://open.spotify.com/track/6RiprjTTheMrJ2ypJxz3H4
191,"L'eternità (Il mio quartiere)","Fabrizio Moro",31254,https://open.spotify.com/track/4VSrTlLWl6jmNHnfa7vWtG
192,"Body (feat. brando)","Loud Luxury",31249,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
193,"Me Rehúso","Danny Ocean",30864,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
194,"Voglio ballare con te","Baby K",30831,https://open.spotify.com/track/14KKXLz5WHrzGOMUNFV22H
195,"Visiera A Becco","Sfera Ebbasta",30564,https://open.spotify.com/track/4ySxBjhmdnkeFUqhKxW3cY
196,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",30457,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
197,"No Pussy",Ernia,30419,https://open.spotify.com/track/5lHGmO34ufR3umCeEP7YHr
198,QQQ,Ernia,30154,https://open.spotify.com/track/3nE8l8r2B92i4V78jW81sm
199,Brivido,"Gue Pequeno",30083,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
200,"Pezzo Trap (feat. Fabri Fibra)",Gemitaiz,30056,https://open.spotify.com/track/5ZBSyZYBG6QEhSRSC1nt4b
