,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
170,"À nos souvenirs","Trois Cafés Gourmands",37146,https://open.spotify.com/track/07hD8enBYY6mo2Mkyo8A8V
171,Salé,Niska,36975,https://open.spotify.com/track/6NidE9hFNlSMBaTZ4NtgP6
172,"Let Me Live (feat. Anne-Marie & Mr Eazi)",Rudimental,36937,https://open.spotify.com/track/3D1rlKmZdpYUeMtRRLNawc
173,"Bob Marley",Dadju,36759,https://open.spotify.com/track/2qXmVc811574AdIdDgayRP
174,Christina,Dadju,36551,https://open.spotify.com/track/2EZCA9wQTCq45X9FkYPUik
175,BIZ,Josman,36362,https://open.spotify.com/track/0at3nFXbvuX3pxadtJVSn5
176,"Par amour",Dadju,36187,https://open.spotify.com/track/7vaHVmMKvajDN4IwtNslnI
177,Sicario,YL,36120,https://open.spotify.com/track/4WlhkB8IhnO2Ovqv3tWrHa
178,"Cercle rouge","Disiz La Peste",35992,https://open.spotify.com/track/7CEu61ZExU4ngZDc2cr5E8
179,Julien,Damso,35974,https://open.spotify.com/track/72EqEemOS6xMrn3zmzL12Y
180,Bwo,Jul,35933,https://open.spotify.com/track/4De1ry2yC79qVUR2So9to8
181,Mobali,Siboy,35664,https://open.spotify.com/track/1qZ2qGQoyrbyD6H33a1Lyi
182,Gotham,Booba,35640,https://open.spotify.com/track/1do4WVvFKBWnTSXfnYpHVZ
183,"Vai et viens",Lartiste,35568,https://open.spotify.com/track/6dAx0jUY9lnXEtBiK7e2ZZ
184,"Θ. Macarena",Damso,35306,https://open.spotify.com/track/2ewjMyCbNv2X1dB2qIDCwD
185,Kid,"Eddy de Pretto",35158,https://open.spotify.com/track/1EIhcoMZ3See5L28kNvuFe
186,"La thune",Angèle,34943,https://open.spotify.com/track/5JlGAhWabxmwpyNyiEumzr
187,Maria,Timal,34342,https://open.spotify.com/track/1UJSvTf7RoSew9oRgZkKZm
188,Disizilla,"Disiz La Peste",34092,https://open.spotify.com/track/55T6c4x9uoAHmOYK37ne3D
189,Lionne,Dadju,34069,https://open.spotify.com/track/3n3yFT4dGJuDRsF9mxdgc1
190,Amigo,Alonzo,33991,https://open.spotify.com/track/6FAKLnUql9gsDazDY0PrrS
191,"X - Remix","Nicky Jam",33946,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
192,Favela,Naps,33945,https://open.spotify.com/track/1xZA0qvWfCcsNlzZXmCnJh
193,Maradona,"AM La Scampia",33712,https://open.spotify.com/track/796IKYYryVu3Qc4Q4HXLbI
194,changes,XXXTENTACION,33575,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
195,L'Occasion,Josman,33571,https://open.spotify.com/track/3e4lTZP9KBJt7qVNnGSvSM
196,Balayer,"13 Block",33483,https://open.spotify.com/track/2CTvJTRd4mkGSWId2t6Hea
197,"Jeune N****",Josman,33325,https://open.spotify.com/track/4mbBLaIwnz6pMqrl1fAY0E
198,"Be Alright","Dean Lewis",33177,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
199,"Jusqu'au dernier gramme",PNL,33170,https://open.spotify.com/track/2jBleFNl3YK8lyJc1OvxXt
200,Baltringue,Damso,33011,https://open.spotify.com/track/0m1jupQxvvQFqNeO7RXnK8
