,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
135,"Dime Si Te Acuerdas","Bad Bunny",1822,https://open.spotify.com/track/49VSioK272TASR4r9vRTuP
136,"Como Le Digo",Khea,1811,https://open.spotify.com/track/2fxJDRmUMatqyZ6ZOQi7RD
137,"Cuando Nadie Ve",Morat,1805,https://open.spotify.com/track/1Cxd4ZJJ9VOQQpNcpdcZEQ
138,"Sin Querer Queriendo (feat. Mau y Ricky)",Lali,1792,https://open.spotify.com/track/5rUNrHC5b0oYanaw370Ncz
139,"Lucky You (feat. Joyner Lucas)",Eminem,1786,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
140,"Thunderclouds with Sia, Diplo & Labrinth",Sia,1781,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
141,"La Modelo",Ozuna,1776,https://open.spotify.com/track/2SbzdGpOKlH3HIAGTWTbwU
142,Perfect,"Ed Sheeran",1772,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
143,"Quero Que Tu Vá",Ananda,1769,https://open.spotify.com/track/7ppLcVgxpoWAhAa2c0CN3b
144,"Tú No Lo Amas","Anuel Aa",1766,https://open.spotify.com/track/5Wr2fVAVxcEfFwvJhIInH7
145,Calypso,"Luis Fonsi",1765,https://open.spotify.com/track/4178A5NkEjcsGc64jpBO6d
146,"Something Just Like This","The Chainsmokers",1765,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
147,"Tu Peor Error",Darell,1755,https://open.spotify.com/track/31om1lcOHbL5Iyxt4g5Hnf
148,"5 Letras","Alexis y Fido",1753,https://open.spotify.com/track/0tDSgSmZsbxCkdkfUPjg59
149,Sola,"Lary Over",1753,https://open.spotify.com/track/2pSgnEYuT5zgDndmmkCKHY
150,"Robarte un Beso","Carlos Vives",1741,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k
151,Downtown,Anitta,1732,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
152,"Te Quiero Pa´Mi","Don Omar",1724,https://open.spotify.com/track/2rXZir7PFYmCw93pK3iVaW
153,"Ella Y Yo - Featuring Don Omar",Aventura,1699,https://open.spotify.com/track/6G4U9avyBNEfP0fAIduev3
154,"Una Lady Como Tú","Manuel Turizo",1697,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
155,Espina,"Anuel Aa",1684,https://open.spotify.com/track/5V83X8DPJ1CxO13xltF8cg
156,"Diabla - Official Remix",Farruko,1678,https://open.spotify.com/track/2OxUtaKYeahAGNaBiahXtR
157,"Yo Quisiera","Alex Rose",1669,https://open.spotify.com/track/0yqDktt16rF8KnG58TWGXH
158,"Solo (feat. Demi Lovato)","Clean Bandit",1668,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
159,"Só Quer Vrau","MC MM",1660,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
160,"Duro y Suave","Leslie Grace",1660,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
161,Amorfoda,"Bad Bunny",1655,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
162,"Ta Tum Tum","MC Kevinho",1654,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
163,"Jocelyn Flores",XXXTENTACION,1646,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
164,"No Brainer","DJ Khaled",1643,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
165,"Todo Biento","Pipa Para Tabaco",1621,https://open.spotify.com/track/3gICX8xprH36aGvUyiUznn
166,Inolvidable,Farruko,1617,https://open.spotify.com/track/30R2SoOAsKJmaHzA7CGZdA
167,"Dutty Love","Don Omar",1609,https://open.spotify.com/track/2U4kPiipwfc2oHmd0nGoj5
168,Solo,Amenazzy,1608,https://open.spotify.com/track/7mTWMsbnRPGmyLOEaImXOU
169,"La Cintura (feat. Flo Rida & TINI) - Remix","Alvaro Soler",1604,https://open.spotify.com/track/56gH0zGe3SP9SGNoQ2pWwn
170,changes,XXXTENTACION,1603,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
171,Perdóname,FMK,1599,https://open.spotify.com/track/4Uy3Q3h0VbWWyyiB1MmRoP
172,"Mi Llamada","Rauw Alejandro",1588,https://open.spotify.com/track/4Q41paYcm3GNVETL6w6pPo
173,"Nunca quise",Intoxicados,1586,https://open.spotify.com/track/0ZAJ660VP57lLK4U7NlGOy
