,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
105,"Robarte un Beso","Carlos Vives",1712,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k
106,"God is a woman","Ariana Grande",1707,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
107,"Lucid Dreams","Juice WRLD",1707,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
108,Sensualidad,"Bad Bunny",1697,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
109,PPP,"Kevin Roldan",1694,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
110,Govana,Japanese,1680,https://open.spotify.com/track/0KRws66QdLXDGtv0oIC0li
111,"Shape of You","Ed Sheeran",1664,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
112,"Zum Zum","Daddy Yankee",1663,https://open.spotify.com/track/7lEhOiFtcLXY4P7cuTKuQ8
113,breathin,"Ariana Grande",1657,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
114,Dembow,"Danny Ocean",1647,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
115,"Miss Lonely",Sech,1623,https://open.spotify.com/track/7gXfTAzWtoKwU7hGT0AUrC
116,"Una Lady Como Tú","Manuel Turizo",1617,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
117,Natural,"Imagine Dragons",1605,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
118,"Se Descargo el Amor",Bca,1597,https://open.spotify.com/track/0QDta1nPijqfQnn9UhMRby
119,Escape,Ozuna,1594,https://open.spotify.com/track/1PPHqTL7IpYToKeIuA5pi9
120,"Otra Vez (feat. J Balvin)","Zion & Lennox",1594,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
121,"Escápate Conmigo (feat. Ozuna)",Wisin,1593,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc
122,Ponle,Rvssian,1578,https://open.spotify.com/track/28O1p0bQXH2F6Qn8jBZZR4
123,Bipolar,"Chris Jeday",1563,https://open.spotify.com/track/4WzsycqZkpkS48H9AAAGux
124,"Be Alright","Dean Lewis",1562,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
125,"Na' Nuevo","Anuel Aa",1560,https://open.spotify.com/track/02LKuab9xcpE1dGc5Gd8iM
126,"El Préstamo",Maluma,1527,https://open.spotify.com/track/2XVilv6s9GETnw9PG4T9Mz
127,"Suena El Dembow","Joey Montana",1522,https://open.spotify.com/track/0woHVOh3KXLSDv8VU9XwZ4
128,"Toco Mentir",Sech,1514,https://open.spotify.com/track/3s49gzIl93cvAbtimjs2c2
