,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
138,"Stepping Stone",Eminem,10840,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX
139,Darkside,"Alan Walker",10782,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
140,Crime,VAX,10758,https://open.spotify.com/track/05OCY605lOXP7koHNBMPc2
141,"Bestem Dig",Maurice,10719,https://open.spotify.com/track/23OFtKxegyrvDesMaZrDRm
142,BEBE,6ix9ine,10678,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
143,"Self Care","Mac Miller",10524,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
144,"lovely (with Khalid)","Billie Eilish",10522,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
145,Catalonia,Eebz,10494,https://open.spotify.com/track/7ysgObkv54IX9rj7GM9Hai
146,"Venom - Music From The Motion Picture",Eminem,10457,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
147,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",10289,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
148,"Drop Top Porsche","Marco Rahim",10279,https://open.spotify.com/track/5oB5GMKQ4LOW4t7yEZcoWS
149,"In My Blood","Shawn Mendes",10254,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
150,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,10229,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
151,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",10206,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
152,"Habibi Aiwa",Gilli,10191,https://open.spotify.com/track/1UUj1iScVn6wOXiBSyBhLn
153,"Lose You Too","SHY Martin",10180,https://open.spotify.com/track/5JkUNbYSn06ghlmu0NRUMf
154,"Solo Dance","Martin Jensen",10174,https://open.spotify.com/track/3R6dPfF2yBO8mHySW1XDAa
155,"Good Guy (feat. Jessie Reyez)",Eminem,10012,https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU
156,"Everybody Dies In Their Nightmares",XXXTENTACION,9983,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
157,OTW,Khalid,9917,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
158,"Let Her Go",Passenger,9876,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
159,Normal,Eminem,9876,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
160,"All The Time","Malte Ebert",9842,https://open.spotify.com/track/49vXTanQeFpXY39nBK4EOn
161,Candy,"Elias Boussnina",9822,https://open.spotify.com/track/79MkE5qOQqlxwyvebyeiHE
162,"I Like Me Better",Lauv,9792,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
