,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
116,"XO TOUR Llif3","Lil Uzi Vert",41878,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
117,"lovely (with Khalid)","Billie Eilish",41824,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
118,"Let Her Go",6LACK,41675,https://open.spotify.com/track/0CIGZEXjZ8L52lOrqUljJt
119,"Side Effects","The Chainsmokers",41345,https://open.spotify.com/track/3OtQmFLS5b3pTgIf44GQFJ
120,"Taking A Walk","Trippie Redd",41107,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
121,"The Middle",Zedd,40801,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
122,"TAlk tO Me (with Rich The Kid)","Tory Lanez",40040,https://open.spotify.com/track/49NhxprbG9oTtMunQCSXxA
123,"Mariners Apartment Complex","Lana Del Rey",39595,https://open.spotify.com/track/4UAW2gObi5o6sJla0qZpPn
124,HUMBLE.,"Kendrick Lamar",39009,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
125,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",38327,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
126,Thunder,"Imagine Dragons",38078,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
127,1942,G-Eazy,37596,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
128,Unforgettable,"French Montana",37415,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
129,Sorry,6LACK,37344,https://open.spotify.com/track/2xRyZfWe9bnRfH1ZfhYO98
130,"REEL IT IN",Aminé,37274,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
131,"Playinwitme (feat. Kehlani)",KYLE,37243,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
132,JAPAN,"Famous Dex",37234,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
133,"Nephew (feat. Lil Pump)",Smokepurpp,37220,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL
134,"New Rules","Dua Lipa",36762,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
135,FRIENDS,Marshmello,36666,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
136,Believer,"Imagine Dragons",36634,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
137,Narcos,Migos,36608,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
138,"Chanel (Go Get It) [feat. Gunna & Lil Baby]","Young Thug",36550,https://open.spotify.com/track/0kCBorRrKZkSztd9m0QI3r
139,Nonchalant,6LACK,36375,https://open.spotify.com/track/7c3K8ifIoaVZ2MSUuGo0Co
140,"Barbie Dreams","Nicki Minaj",36374,https://open.spotify.com/track/6Poyf51k7W3NKnsGwAI90B
141,"Walk It Talk It",Migos,36262,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
142,"Em Calls Paul - Skit",Eminem,35896,https://open.spotify.com/track/6B3zy3LOKHndqsviCr2z15
143,"Everybody Dies In Their Nightmares",XXXTENTACION,35796,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
144,broken,lovelytheband,35666,https://open.spotify.com/track/6XcfKZvJio9Z0fQy11GnNX
145,"Look At Me!",XXXTENTACION,35525,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
146,"8 Letters","Why Don't We",35365,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
147,Perfect,"Ed Sheeran",35140,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
148,"She Got the Best of Me","Luke Combs",35045,https://open.spotify.com/track/698eQRku24PIYPQPHItKlA
149,"WAKE UP","Travis Scott",34808,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
150,Congratulations,"Post Malone",34518,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
151,Trip,"Ella Mai",34207,https://open.spotify.com/track/7noud145AHZGg74vpWOsCa
152,Darkside,"Alan Walker",34069,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
153,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",34025,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
154,"Te Boté - Remix","Nio Garcia",33975,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
155,Ladders,"Mac Miller",33933,https://open.spotify.com/track/39NDBdU5Xkm5pCFGa5kZtI
156,"Seasons (feat. Khalid)",6LACK,33923,https://open.spotify.com/track/1AROE0XcC4ySCxXF65mutZ
157,Silence,Marshmello,33703,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
158,Mine,Bazzi,33475,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
159,Disconnect,6LACK,33407,https://open.spotify.com/track/5dgkSJAuFXZnwz7OAFUnIk
