,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
83,"Meu Mundo","WC no Beat",115374,https://open.spotify.com/track/1hw5UuO6s1DRAJmCn4Nc1H
84,"Vingança - Ao Vivo","Luan Santana",114528,https://open.spotify.com/track/7KdcbYcVF8LkQeQcTYOixJ
85,"Mariners Apartment Complex","Lana Del Rey",114518,https://open.spotify.com/track/4UAW2gObi5o6sJla0qZpPn
86,"Acabou Acabou (Quando Eu Digo Que Acabou) - Ao Vivo","Gabriel Diniz",113905,https://open.spotify.com/track/5hJJOWPZtBq15zVfWWM8lZ
87,"Juramento do Dedinho","Mano Walter",113039,https://open.spotify.com/track/0lCmp1Mws7I9K4a0OAgces
88,"Fica Tudo Bem",Silva,112695,https://open.spotify.com/track/3gvqZpohrsWFwGH1IoFK5b
89,"Pirata e tesouro - Ao vivo",Ferrugem,110377,https://open.spotify.com/track/3Cabw7y9EoR68v7dBS76HQ
90,Ocean,Alok,110199,https://open.spotify.com/track/4nraNqonMyfc0U3o8VeXVu
91,"Algo Parecido",Skank,110082,https://open.spotify.com/track/1xd17oTRJ5sFIHySHLnad9
92,"Trincadinho - Ao Vivo","Jorge & Mateus",109172,https://open.spotify.com/track/5qjMyKkmosPBws5cImS9Zz
93,"A Distância Tá Maltratando","MC G15",108855,https://open.spotify.com/track/0IQhbmEHBKRkITY5ygyLWB
94,Transplante,"Marília Mendonça",107851,https://open.spotify.com/track/6uyMtLQXZ8amkLyv5l7F7O
95,"Shape of You","Ed Sheeran",105560,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
96,"I Miss U",Alok,105368,https://open.spotify.com/track/0wsflw6A3Qrbrl3YbWK8tx
97,Morena,"Vitor Kley",105219,https://open.spotify.com/track/1tKSESuh7Rdpwe3bqxiWOH
98,"Fica - Bonus Track",ANAVITÓRIA,103955,https://open.spotify.com/track/1qDZnViQgUItsMpWLVwfGb
99,Natural,"Imagine Dragons",103950,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
100,"Já convenci - Ao vivo","Thiago Brava",103776,https://open.spotify.com/track/7xCe2DkTYlkfwhhGAU6FbO
101,"12 Horas",Dilsinho,103242,https://open.spotify.com/track/7B826fTyDa3DkjnKpOgXFo
102,"Bilhete 2.0 (feat. Luccas Carlos)",Rashid,103111,https://open.spotify.com/track/23DMhYv6WjRmIRck1Uwjev
103,"No Brainer","DJ Khaled",102956,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
104,"Perdendo A Mão",Seakret,102655,https://open.spotify.com/track/049Gol3HThYrMKwaA063O8
105,"Amor Da Sua Cama","Felipe Araújo",102278,https://open.spotify.com/track/5rq31V6YJVklhB7HxXn9I8
106,Thunder,"Imagine Dragons",101943,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
107,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",101771,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
108,"Thunderclouds with Sia, Diplo & Labrinth",Sia,101555,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
109,"Dancin (feat. Luvli) - Krono Remix","Aaron Smith",100916,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM
110,"Poesia Acústica #3: Capricorniana","Pineapple StormTv",100129,https://open.spotify.com/track/1YUWhlQjFv7MQpcbb77zTL
111,breathin,"Ariana Grande",98551,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
112,Papum,"MC Kevinho",98460,https://open.spotify.com/track/5tNnnptCfuLXLHnDqrL9ku
113,"Ainda Sou Tão Seu - Ao Vivo","Felipe Araújo",97862,https://open.spotify.com/track/07PHNpknqZFw6N3GzNQWB8
114,"One Kiss (with Dua Lipa)","Calvin Harris",97573,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
115,"God's Plan",Drake,96098,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
116,"Coração Infectado","Maiara & Maraisa",95312,https://open.spotify.com/track/3buGB7k4NFkMEz4RA8BMYn
117,"Morador de Rua - Ao Vivo","Zé Neto & Cristiano",95205,https://open.spotify.com/track/4uUoH2xKewbukFqGRGfKXs
118,"Coração Bandido","MC Menor Mr",94412,https://open.spotify.com/track/05KtnDxY4V7aMeHxwumTkY
119,"rockstar (feat. 21 Savage)","Post Malone",94167,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
120,"Vou Pegar","Dennis DJ",93778,https://open.spotify.com/track/5Ufele27Idk8xPHYMh85Ra
121,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,92362,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
122,Sapequinha,Lexa,91622,https://open.spotify.com/track/7LPR6AdkOQR9WpEixCGNCk
123,"Um Sinal","Ivete Sangalo",91555,https://open.spotify.com/track/1aRU4PdjSYMCo8crP6W04g
124,Indecente,Anitta,91509,https://open.spotify.com/track/5FOCkGt7bp22nBVfQ4WSIT
125,Sortudo,"Wesley Safadão",90800,https://open.spotify.com/track/76L8k0PT5lGDkjqs0t7tYV
126,"Apenas Mais uma de Amor","Lulu Santos",90726,https://open.spotify.com/track/6YNCE5qtrTa7YcnAOAEsDQ
127,"Lucky You (feat. Joyner Lucas)",Eminem,89783,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
128,"Poesia Acústica #2: Sobre Nós",Delacruz,89177,https://open.spotify.com/track/6HaTYIUKd8SzdvGOfutBRD
129,"Eastside (with Halsey & Khalid)","benny blanco",88522,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
130,"Tem Café",Gaab,87952,https://open.spotify.com/track/4lNriuYNZD2YP2OPG6xOte
131,"Armadura - Ao Vivo","Zé Neto & Cristiano",87457,https://open.spotify.com/track/202ZvROo781eRsyW3Pl9UN
132,"New Rules","Dua Lipa",87067,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
133,"4 da manhã",UM44K,86004,https://open.spotify.com/track/5xVJU6DJHnmHnbbKS56yCC
134,"Dona Maria","Thiago Brava",85932,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
135,"Amor À Primeira Esquina - Ao Vivo","Zé Neto & Cristiano",85742,https://open.spotify.com/track/6X9uEsfCfmKYlArji6SASW
136,"Só Quer Vrau","MC MM",84336,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
137,"Say My Name","David Guetta",84234,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
138,Youngblood,"5 Seconds of Summer",84208,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
139,X,"Nicky Jam",84025,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
140,"Deus Me Livre Quem Me Dera","Israel & Rodolffo",83574,https://open.spotify.com/track/4b08wlmxdHRHS1jLS4wcmd
141,"Das 9 às 6","Henrique & Diego",83113,https://open.spotify.com/track/3HxM4lAPdlTxdl60Ecn092
142,"Trevo (Tu)",ANAVITÓRIA,83093,https://open.spotify.com/track/2vRBYKWOyHtFMtiK60qRz7
143,"Ontem Era Eu - Ao Vivo","Zé Neto & Cristiano",82707,https://open.spotify.com/track/2PJfsqmg6jMBdMtRWwUZ1B
144,"Keep On Lovin'","Cat Dealers",82693,https://open.spotify.com/track/4DXjfzDxkhD5eYGk03LoA6
145,"Menina Braba","Jerry Smith",82463,https://open.spotify.com/track/2caWIcrS6CLQDB5WglieeA
