,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
131,"Gömün Beni Çukura",Eypio,13377,https://open.spotify.com/track/5dLtu0lS5pP9ivMerk3uMA
132,"Senin İçin Değer","Koray Avcı",13263,https://open.spotify.com/track/2aIB5wFhO3rS1VWUnyvTPg
133,"Sultan-ı Yegâh","mor ve ötesi",13256,https://open.spotify.com/track/0ZIv41CCEPDgcOmhpjADQu
134,"Vay Be","Kenan Doğulu",13160,https://open.spotify.com/track/2zy2CnV1mUakh15WPcyktq
135,"Benimle Kayboldun","Kaan Boşnak",13129,https://open.spotify.com/track/6pJI8iZBKPuMjWDstvO081
136,"Lost on You",LP,13091,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC
137,"Haydar Haydar","Can Gox",13034,https://open.spotify.com/track/1sFNOpYhNimn5dPhyckf0W
138,"Angela Merkel",Xir,13004,https://open.spotify.com/track/1SUA45wCGWq7yyx7Nby58E
139,"İnceden İnceden","Tuğba Yurt",13004,https://open.spotify.com/track/2QD387ZxhUxTJQYLe11w9D
140,"Not Alike (feat. Royce Da 5'9)",Eminem,12982,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
141,"Want To","Dua Lipa",12907,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
142,"Gizli Aşk","Feride Hilal Akın",12858,https://open.spotify.com/track/59sXCQM40PmQ9oKtFqK7D2
143,Cambaz,"mor ve ötesi",12854,https://open.spotify.com/track/2fMhwt77wUh3noEuedB3Nt
144,Nefret,Ezhel,12751,https://open.spotify.com/track/3vWE70Fde8F97cIkSGiMt0
145,"Yine Sev Yine","Tuğba Yurt",12732,https://open.spotify.com/track/0uVaFaqgT1vDQDEczS82P2
146,Anlayamazsın,Seksendört,12713,https://open.spotify.com/track/39DenhkBkmDsYBpl1rAchr
147,"lovely (with Khalid)","Billie Eilish",12693,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
