,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
133,"ปล่อย (Miss)","Clockwork Motionless",2966,https://open.spotify.com/track/7ihijRsdyrrQQR2iwSdibF
134,"The Middle",Zedd,2959,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
135,"ไม่มีคำสัญญา (เพลงประกอบละคร The Gifted นักเรียนพลังกิฟต์)","Chart Suchart",2955,https://open.spotify.com/track/5uaOLfOwag7ICZuezD4H7X
136,"Young Dumb & Broke",Khalid,2953,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
137,"Rollin' Rollin'","Love Potion",2924,https://open.spotify.com/track/3Ds44Sf36tCFKmkV1IDr88
138,Euphoria,BTS,2923,https://open.spotify.com/track/3p6hnejEQYXkiTO1lAzVc0
139,IDGAF,"Dua Lipa",2923,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
140,Perfect,"Ed Sheeran",2921,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
141,"High On Life (feat. Bonn)","Martin Garrix",2906,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
142,นอกจากชื่อฉัน,ACTART,2904,https://open.spotify.com/track/3nQlPsRsO4mEqVaiqErCLO
143,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",2875,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
144,Closer,"The Chainsmokers",2874,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
145,ไวน์,"Max Jenmana",2865,https://open.spotify.com/track/00Hj710RrsLX5s9bothwlW
146,"Too Good At Goodbyes","Sam Smith",2857,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
147,REMEDY,Alesso,2839,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
148,Shine,PENTAGON,2825,https://open.spotify.com/track/7nkp1uuSbKkoxMvEs8cSw0
149,เบอร์มาดิ,P-Hot,2778,https://open.spotify.com/track/740TQSOivzfTgFYcMPWbnf
150,"Solo (feat. Demi Lovato)","Clean Bandit",2772,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
151,Restart,"Room 39",2768,https://open.spotify.com/track/5gtXv0Ir0eolOIeDulhNZO
152,SAD!,XXXTENTACION,2714,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
153,LATATA,(G)I-DLE,2712,https://open.spotify.com/track/2ezKXygNO30pXyDQXkm6oD
154,ก็ดี..,Ironboy,2675,https://open.spotify.com/track/1KlpMWDwKBA0HTysXfvjjh
155,รองเท้าเก่า,"Tattoo Colour",2660,https://open.spotify.com/track/3Eu82PdSTJ8whj8KFJj4au
156,"Paris in the Rain",Lauv,2658,https://open.spotify.com/track/41CgzGD7xlgnJe14R4cqkL
157,"Bye Bye",P-Hot,2656,https://open.spotify.com/track/08oX4H0Td1Fza9eBXzmojN
158,Attention,"Charlie Puth",2638,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
159,Somebody,"The Chainsmokers",2622,https://open.spotify.com/track/6H0Ai73WGIOFoGm5zmbdx1
160,"Crying Over You ◐",HONNE,2619,https://open.spotify.com/track/7i1pavASRUZk62ejaUIESa
161,"Trivia 轉 : Seesaw",BTS,2618,https://open.spotify.com/track/1ZPpGPko8oULTmi34rozMh
162,ร่มสีเทา,Whatcharawale,2612,https://open.spotify.com/track/6z56u8jPSSroDFrJVD5cMf
163,หน่วง,"Room 39",2594,https://open.spotify.com/track/1DwuRmCQZ3YHfUrZZUJHcu
164,"피카부 Peek-A-Boo","Red Velvet",2587,https://open.spotify.com/track/42tFTth2jcF7iSo0RBjfJF
165,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",2585,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
166,"I'm Fine",BTS,2562,https://open.spotify.com/track/0EQMrxdeiBhry9JCxskko3
167,Thunder,"Imagine Dragons",2546,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
168,"빨간 맛 Red Flavor","Red Velvet",2545,https://open.spotify.com/track/7nKQ5WAcjnG48knyLuo8gO
169,"I'm Yours","Jason Mraz",2543,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
170,"Right Now","Nick Jonas",2532,https://open.spotify.com/track/43wzy7JxMEfvCh8ZFeZKYk
171,"Mariners Apartment Complex","Lana Del Rey",2530,https://open.spotify.com/track/4UAW2gObi5o6sJla0qZpPn
172,"Lucky Strike","Troye Sivan",2529,https://open.spotify.com/track/5mTJcvxRxq3uF5wUjjciDw
173,"Taste (feat. Offset)",Tyga,2516,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
174,"My Pace","Stray Kids",2508,https://open.spotify.com/track/4giQE1WslvC0WH412UVLYB
175,"The Truth Untold",BTS,2505,https://open.spotify.com/track/48XfojJC87VKLlUotYV0Gm
176,"Best Part",H.E.R.,2503,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
177,ด้วยความยินดี,"Marc Tatchapon",2502,https://open.spotify.com/track/01OV7S5Hn7tsLXtisTdzNO
178,ถ้าหาก,"Two Popetorn",2500,https://open.spotify.com/track/3o5FB7uyNadcadhKe3GP32
179,Youngblood,"5 Seconds of Summer",2494,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
180,"Body (feat. brando)","Loud Luxury",2492,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
181,"Burn Out (feat. Dewain Whitmore)","Martin Garrix",2476,https://open.spotify.com/track/7IWTIkiWGWNQyYfOLdMrGD
182,ลืมไปก่อน,"Buddha Bless",2466,https://open.spotify.com/track/4FqihJCXbisi7QYobU7ff6
183,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,2450,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
184,Flower,"Twopee Southside",2443,https://open.spotify.com/track/3Z1A584gUX1pxdlG3Oo8WT
185,"PICK ME","PRODUCE 48",2433,https://open.spotify.com/track/1LShDXXs40R8bQFNBBupI3
186,"Me & You ◑",HONNE,2414,https://open.spotify.com/track/1ITJTMrS4cx8zdlI7DdSoo
187,"Let Me",ZAYN,2414,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
188,"Aow La Woii","Twopee Southside",2407,https://open.spotify.com/track/5CVG6LsBNhEkDpVzXOaqMq
189,"SLOW DANCING IN THE DARK",Joji,2388,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6
190,หมายความว่าอะไร,MEAN,2379,https://open.spotify.com/track/63rLjQUFTxemPqACev1by7
191,DNA,BTS,2359,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
192,พบกันใหม่,Polycat,2350,https://open.spotify.com/track/4IKn1t0eZZzF5mji1vraVI
193,Egotistic,Mamamoo,2345,https://open.spotify.com/track/5Z4aqpT39KpY8gbHoJWdou
194,"Serendipity (Full Length Edition)",BTS,2336,https://open.spotify.com/track/5cQB9fbuQCz4muQUFkv3rR
195,"วู่วาม - Unreleased Version","Season Five",2335,https://open.spotify.com/track/2nAUhnLMltzWOHCnjAUsGd
196,"Lucid Dreams","Juice WRLD",2319,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
197,"Psycho (feat. Ty Dolla $ign)","Post Malone",2305,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
198,เสียงสะท้อน,"New & Jiew",2279,https://open.spotify.com/track/4SpxQ2dORQPsZA2LNY3Nd7
199,"All I Am","Jess Glynne",2261,https://open.spotify.com/track/6X6SdJzxyw7GzxwP2fr9WV
200,Photograph,"Ed Sheeran",2241,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
